run_id,hospital_id,batch_id,timestamp,stage,status,duration_ms,records_in,errors,claim_volume,processing_duration,throughput,failure_rate,workload_band,hospital_vol_mean,hospital_vol_std,normalized_volume_zscore
clean_20260817_193151_18ad0f,hospital_C,batch_20161024,2026-08-17 19:31:51.748599,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,77.5,79.51332228659945,-0.9746794344808964
clean_20260817_193151_18ad0f,hospital_C,batch_20161024,2026-08-17 19:31:52.193401,CLEANING,COMPLETED,444,155,0,155,444,349.0990990990991,0.0,SMALL,77.5,79.51332228659945,0.9746794344808964
clean_20260817_193152_92e34c,hospital_D,batch_20150529,2026-08-17 19:31:52.288463,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,44.5,45.65603666778936,-0.9746794344808964
clean_20260817_193152_92e34c,hospital_D,batch_20150529,2026-08-17 19:31:52.828748,VALIDATION,COMPLETED,540,89,0,89,540,164.8148148148148,0.0,MICRO,44.5,45.65603666778936,0.9746794344808964
clean_20260817_193152_92e34c,hospital_D,batch_20150529,2026-08-17 19:31:52.922559,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,44.5,45.65603666778936,-0.9746794344808964
clean_20260817_193152_92e34c,hospital_D,batch_20150529,2026-08-17 19:31:53.319474,CLEANING,COMPLETED,396,89,0,89,396,224.74747474747477,0.0,MICRO,44.5,45.65603666778936,0.9746794344808964
clean_20260817_193153_fdf881,hospital_E,batch_20150717,2026-08-17 19:31:53.405997,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,10.5,10.772772696894116,-0.9746794344808964
clean_20260817_193153_fdf881,hospital_E,batch_20150717,2026-08-17 19:31:53.873186,VALIDATION,COMPLETED,467,21,0,21,467,44.9678800856531,0.0,MICRO,10.5,10.772772696894116,0.9746794344808964
clean_20260817_193153_fdf881,hospital_E,batch_20150717,2026-08-17 19:31:53.952746,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,10.5,10.772772696894116,-0.9746794344808964
clean_20260817_193153_fdf881,hospital_E,batch_20150717,2026-08-17 19:31:54.364600,CLEANING,COMPLETED,411,21,0,21,411,51.09489051094891,0.0,MICRO,10.5,10.772772696894116,0.9746794344808964
test_run_123,hospital_A,batch_20230101.csv,2026-08-17 19:32:12.821716,INGESTION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
test_run_123,hospital_A,batch_20230101.csv,2026-08-17 19:32:12.887463,INGESTION,COMPLETED,65,2,0,2,65,30.769230769230766,0.0,MICRO,15.714285714285714,38.81690755889456,-0.3533070143075631
test_run_123,hospital_A,batch_20230102.csv,2026-08-17 19:32:12.961619,INGESTION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
test_run_123,hospital_A,batch_20230102.csv,2026-08-17 19:32:13.026845,INGESTION,COMPLETED,65,1,0,1,65,15.384615384615383,0.0,MICRO,15.714285714285714,38.81690755889456,-0.3790689841008229
run_test,hospital_A,batch_20230101,2026-08-17 19:32:13.117027,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:32:13.194822,LANDING,FAILED,77,0,0,0,77,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:32:13.291812,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:32:13.407020,LANDING,COMPLETED,115,0,0,0,115,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:32:13.503821,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:32:13.596079,LANDING,COMPLETED,92,0,0,0,92,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:32:13.723730,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:32:13.848820,LANDING,COMPLETED,125,0,0,0,125,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:32:13.929800,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:32:14.025286,LANDING,COMPLETED,95,0,0,0,95,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:32:14.099977,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230101,2026-08-17 19:32:14.167220,LANDING,COMPLETED,67,0,0,0,67,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:32:14.246422,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_test,hospital_A,batch_20230102,2026-08-17 19:32:14.332963,LANDING,COMPLETED,86,0,0,0,86,0.0,0.0,MICRO,15.714285714285714,38.81690755889456,-0.4048309538940827
run_1,hosp_1,batch_1,2026-08-17 19:32:14.514841,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:32:14.651936,STORAGE,COMPLETED,137,1,0,1,137,7.2992700729927,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_1,hosp_1,batch_1,2026-08-17 19:32:14.857268,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:32:14.996844,STORAGE,COMPLETED,139,3,0,3,139,21.58273381294964,0.0,MICRO,0.625,0.7855498759435563,3.0233599071571238
run_1,hosp_1,batch_1,2026-08-17 19:32:15.166305,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:32:15.298583,STORAGE,COMPLETED,132,1,0,1,132,7.575757575757575,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_1,hosp_1,batch_1,2026-08-17 19:32:15.469668,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:32:15.594684,STORAGE,COMPLETED,125,1,0,1,125,8.0,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_1,hosp_1,batch_1,2026-08-17 19:32:15.690306,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:32:15.851531,STORAGE,COMPLETED,161,1,0,1,161,6.211180124223603,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_1,hosp_1,batch_1,2026-08-17 19:32:16.027143,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:32:16.165281,STORAGE,COMPLETED,138,1,0,1,138,7.246376811594202,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_2,hosp_1,batch_1,2026-08-17 19:32:16.261028,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_2,hosp_1,batch_1,2026-08-17 19:32:16.399318,STORAGE,COMPLETED,138,1,0,1,138,7.246376811594202,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
run_1,hosp_1,batch_1,2026-08-17 19:32:16.574303,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,0.625,0.7855498759435563,-0.795621028199243
run_1,hosp_1,batch_1,2026-08-17 19:32:16.721288,STORAGE,COMPLETED,146,1,0,1,146,6.849315068493151,0.0,MICRO,0.625,0.7855498759435563,0.4773726169195457
TEST_RUN_1,HOSP-TEST,batch_20230101,2026-08-17 19:32:17.690288,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_1,HOSP-TEST,batch_20230101,2026-08-17 19:32:17.777386,LANDING,COMPLETED,87,0,0,0,87,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_1,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:17.865722,INGESTION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_1,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:17.937213,INGESTION,COMPLETED,72,2,0,2,72,27.77777777777778,0.0,MICRO,4.0625,18.28072420946112,-0.1128237577662574
TEST_RUN_1,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:18.024861,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_1,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:18.106482,TRANSFORMATION,COMPLETED,81,2,0,2,81,24.69135802469136,0.0,MICRO,4.0625,18.28072420946112,-0.1128237577662574
TEST_RUN_1,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:18.199828,BUSINESS_RULES,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_1,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:18.280613,BUSINESS_RULES,COMPLETED,80,2,0,2,80,25.0,0.0,MICRO,4.0625,18.28072420946112,-0.1128237577662574
TEST_RUN_1,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:18.405943,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_1,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:18.556999,STORAGE,COMPLETED,151,2,0,2,151,13.245033112582782,0.0,MICRO,4.0625,18.28072420946112,-0.1128237577662574
TEST_RUN_2,HOSP-TEST,batch_20230101,2026-08-17 19:32:18.671802,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_2,HOSP-TEST,batch_20230101,2026-08-17 19:32:18.757368,LANDING,COMPLETED,85,0,0,0,85,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_2,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:18.836664,INGESTION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_2,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:18.913971,INGESTION,COMPLETED,77,2,0,2,77,25.97402597402597,0.0,MICRO,4.0625,18.28072420946112,-0.1128237577662574
TEST_RUN_2,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:18.983062,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_2,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:19.088785,TRANSFORMATION,COMPLETED,105,2,0,2,105,19.047619047619047,0.0,MICRO,4.0625,18.28072420946112,-0.1128237577662574
TEST_RUN_2,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:19.157923,BUSINESS_RULES,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_2,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:19.264249,BUSINESS_RULES,COMPLETED,106,2,0,2,106,18.867924528301888,0.0,MICRO,4.0625,18.28072420946112,-0.1128237577662574
TEST_RUN_2,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:19.392525,STORAGE,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_2,HOSP-TEST,batch_20230101.csv,2026-08-17 19:32:19.534535,STORAGE,COMPLETED,142,2,0,2,142,14.084507042253522,0.0,MICRO,4.0625,18.28072420946112,-0.1128237577662574
TEST_RUN_3,HOSP-TEST,batch_20230101,2026-08-17 19:32:19.645865,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_3,HOSP-TEST,batch_20230101,2026-08-17 19:32:19.740562,LANDING,COMPLETED,94,0,0,0,94,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_BAD,HOSP-TEST,batch_20230102,2026-08-17 19:32:19.835660,LANDING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_BAD,HOSP-TEST,batch_20230102,2026-08-17 19:32:19.955633,LANDING,COMPLETED,119,0,0,0,119,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_BAD,HOSP-TEST,batch_20230102.csv,2026-08-17 19:32:20.042765,INGESTION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,4.0625,18.28072420946112,-0.2222286137820223
TEST_RUN_BAD,HOSP-TEST,batch_20230102.csv,2026-08-17 19:32:20.128873,INGESTION,COMPLETED,86,1,0,1,86,11.627906976744187,0.0,MICRO,4.0625,18.28072420946112,-0.1675261857741398
transform_run,unknown,cms_inpatient_batch_001,2026-08-17 19:32:20.389839,TRANSFORMATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
transform_run,unknown,cms_inpatient_batch_001,2026-08-17 19:32:21.604155,TRANSFORMATION,COMPLETED,1214,5000,0,5000,1214,4118.616144975288,0.0,LARGE,11923.907284768213,104662.78294288658,-0.0661544351304562
clean_20260817_193222_9b62dd,unknown,unknown,2026-08-17 19:32:22.502778,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193222_9b62dd,unknown,unknown,2026-08-17 19:32:22.804922,VALIDATION,COMPLETED,302,2,0,2,302,6.622516556291391,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
clean_20260817_193222_9b62dd,unknown,unknown,2026-08-17 19:32:23.005262,CLEANING,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193222_9b62dd,unknown,unknown,2026-08-17 19:32:23.132511,CLEANING,COMPLETED,127,2,0,2,127,15.748031496062993,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
clean_20260817_193223_2c995c,unknown,unknown,2026-08-17 19:32:23.228648,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193223_2c995c,unknown,unknown,2026-08-17 19:32:23.435313,VALIDATION,FAILED,206,1,1,1,206,4.854368932038836,1.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
clean_20260817_193223_c9160d,unknown,unknown,2026-08-17 19:32:23.530395,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193223_c9160d,unknown,unknown,2026-08-17 19:32:23.705118,VALIDATION,FAILED,174,1,1,1,174,5.74712643678161,1.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
clean_20260817_193223_c9cf50,unknown,unknown,2026-08-17 19:32:23.737049,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193223_c9cf50,unknown,unknown,2026-08-17 19:32:23.847521,VALIDATION,FAILED,110,1,1,1,110,9.090909090909092,1.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
clean_20260817_193223_da7f11,unknown,unknown,2026-08-17 19:32:23.889940,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193223_da7f11,unknown,unknown,2026-08-17 19:32:23.995455,VALIDATION,FAILED,105,1,1,1,105,9.523809523809524,1.0,MICRO,11923.907284768213,104662.78294288658,-0.1139173539009986
clean_20260817_193224_e4738f,unknown,unknown,2026-08-17 19:32:24.036412,VALIDATION,STARTED,0,0,0,0,0,0.0,0.0,MICRO,11923.907284768213,104662.78294288658,-0.1139269083956516
clean_20260817_193224_e4738f,unknown,unknown,2026-08-17 19:32:24.178753,VALIDATION,FAILED,142,2,1,2,142,14.084507042253522,0.5,MICRO,11923.907284768213,104662.78294288658,-0.1139077994063455
